system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,OGC_0,OGC_0_53,OGC_1_03,OGC_1_57,OGC_2_10,OGC_2_60,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,formacaoCampestre,formacaoFlorestal,formacaoSavanica,lavouras,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mb_evi2_median,mb_evi2_median_dry,mb_evi2_median_wet,mb_ndvi_median,mb_ndvi_median_dry,mb_ndvi_median_wet,mb_savi_median,mb_savi_median_dry,mb_savi_median_wet,mosaicoDeUsos,natural,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,silvicultura,slope,soc,spi,year,.geo
14_00000000000000001b88_0,0,1,1,0,0,0,0,18,0,0,0,0,0,0,0,1,1,0,11.463626,30.785131,41.205673,41.09263,29.534575,11.050395,0,0,33,1,0,9,2,1972,0,133,15,5.42,0,11.69,0.0,175,56,56,0.44,11,9,17.55,ctb0679-Perfil-326,0,894,4904,0,0,20,0,0,0,0,0,0,0,0,0,0,4.3108596909235315,91.25685633799134,4.432283971085131,0,0,0,0,0,0,0,0,0,0,20,11,-1,0,157,0,0,54,0,3,0,1,141,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.09266910405599,-11.463625919470246]}"
14_0000000000000000210a_0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,3,1,21.050087,38.93851,45.919704,40.899902,24.488773,2.7008092,0,0,9,0,0,4,19,1972,20,131,5,63.07,0,14.82,2.98,163,44,57,3.03,-15,-4,83.9,ctb0769-58,-1,39,2285,0,0,0,0,0,1,0,0,0,1,0,0,0,14.200509213651172,77.94520622717461,7.8542845591742125,12428,11365,15263,14128,12692,17624,12551,11491,15134,20,0,16,-2,0,172,0,1,54,0,6,0,2,171,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.89998047561235,-21.050087305480133]}"
14_0000000000000000235b_0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,4,1,22.921188,41.7671,48.931793,43.29274,25.595913,2.3083115,0,0,1,0,0,11,2,1972,20,122,6,141.1,0,33.16,2.98,128,57,36,3.41,-56,-31,180.64,ctb0807-P07,-12,380,4465,0,0,0,0,1,0,0,1,0,0,0,1,0,28.768805359458455,56.81108599774183,14.420108642799722,13016,12047,14170,15159,13924,16981,13130,12194,14210,0,0,15,-15,0,148,20,22,56,0,68,0,20,245,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.292822897921525,-22.921188210772684]}"
14_00000000000000002423_0,0,0,0,0,0,0,0,59,0,0,0,0,0,1,0,1,2,1,25.038607,48.50688,58.32422,52.952496,32.832592,5.4029226,0,0,2,0,0,8,0,1972,20,104,59,108.3,0,25.45,2.98,182,61,55,5.42,-26,-24,142.14,ctb0813-P10,6,777,5273,0,0,0,0,1,0,0,1,0,0,0,0,1,70.48621164408962,5.689770281035536,23.824018074874832,12479,11904,13546,14446,13532,15694,12621,12044,13624,20,0,31,-8,0,227,0,-1,52,0,30,0,10,294,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.952586811115566,-25.03860716697081]}"
14_00000000000000002426_0,0,0,0,0,0,0,0,43,0,0,0,0,0,1,0,1,4,1,24.183771,47.775616,57.89673,52.96139,33.275394,6.143246,0,0,1,0,0,3,2,1972,20,114,7,108.3,0,25.45,2.98,153,41,54,5.42,-49,-16,142.14,ctb0813-P6,2,499,2293,0,0,0,0,1,0,0,1,0,0,0,1,0,64.46267418234409,15.503058001762286,20.03426781589364,13220,12390,14337,14894,14042,16477,13298,12517,14331,0,0,21,-5,0,206,20,1,54,0,16,0,6,228,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.96148013242835,-24.18377034260267]}"
14_00000000000000002427_0,0,0,0,0,0,0,0,67,0,1,0,0,0,0,0,0,4,1,24.554056,48.09159,58.080578,52.956,33.082264,5.821781,0,0,0,0,0,6,0,1972,20,118,6,75.1,0,17.65,2.98,173,51,47,3.76,-5,-10,99.48,ctb0813-P9,2,537,4820,0,0,0,0,1,0,0,1,0,0,0,1,0,61.58843127297593,13.461108928773141,24.950459798250932,12471,12209,13781,14253,14200,16755,12599,12356,13871,20,0,27,3,0,203,0,2,54,0,11,0,3,252,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.956090240723626,-24.554055902716737]}"
14_00000000000000000e07_0,0,1,1,0,0,1,0,9,0,0,0,0,0,0,0,0,5,0,9.890856,27.177174,36.593414,36.6643,26.523544,10.149966,0,0,1,0,0,19,7,1972,20,132,7,42.11,0,13.1,5.05,178,137,58,3.9,-1,-24,64.15,ctb0064-12037,15,241,5283,0,0,0,0,0,1,0,0,1,0,0,0,0,19.612927259659507,62.335037083007364,18.05203565733314,12356,12356,12356,14188,14188,14188,12494,12494,12494,0,0,16,20,0,183,20,-11,57,0,73,0,26,207,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.664334079460396,-9.890855520033789]}"
14_00000000000000000e23_0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,9.39795,27.45927,37.536896,38.051926,27.968842,11.280585,0,0,12,0,1,20,4,1972,0,140,4,9.59,0,5.85,1.25,207,105,66,1.6,-10,14,18.28,ctb0064-12121,0,240,1621,0,0,20,0,0,0,0,0,0,0,0,0,0,18.73294612643553,71.0207106760645,10.246343197499979,12270,11777,14862,14007,13013,17418,12437,11903,14787,0,20,10,-2,0,167,0,-1,64,0,6,0,2,113,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.051961698839825,-9.397949923637405]}"
14_00000000000000000f0c_0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10.242546,29.545607,40.265377,40.722347,29.83744,11.912945,0,0,4,0,1,8,8,1972,0,133,4,3.35,0,7.22,0.04,231,45,72,0.25,-5,7,10.87,ctb0064-7573,0,544,5042,0,0,20,0,0,0,0,0,0,0,0,0,0,24.454670363528194,60.45789608001096,15.087433556460853,11196,11119,11272,12611,12315,12906,11318,11232,11403,0,20,9,0,0,170,0,0,66,0,0,0,0,79,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.72238354394192,-10.24254595376658]}"
14_00000000000000000f0e_0,0,1,1,0,0,1,0,42,0,0,0,0,0,0,0,0,3,0,11.464973,30.822645,41.26783,41.164043,29.59536,11.085588,0,0,5,0,0,9,2,1972,0,125,14,44.72,0,14.73,5.32,179,74,41,4.89,-7,-4,69.66,ctb0064-7576,6,1003,10426,0,0,20,0,0,0,0,0,0,0,0,0,0,23.370064807708417,64.15624549801645,12.47368969427514,0,0,0,0,0,0,0,0,0,0,20,14,0,0,144,0,2,56,0,16,0,6,183,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.16408516914349,-11.464973392396427]}"
14_00000000000000000f37_0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,1,11.804267,29.70965,39.064754,38.403877,27.046862,9.388519,0,0,2,1,0,16,10,1972,0,136,9,12.03,0,24.54,1.68,190,80,53,3.06,3,-9,41.31,ctb0064-7719,-6,223,1769,0,0,20,0,0,1,0,0,0,1,0,0,0,22.331270455135797,56.16386815664296,21.504861388221236,13797,13923,14118,15779,15629,16463,13838,13944,14146,0,20,13,2,0,151,0,4,61,0,17,0,6,215,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.40392162715785,-11.804267075208369]}"
14_00000000000000000f5b_0,0,0,1,0,0,1,0,13,0,0,0,0,0,0,0,0,4,0,10.476737,29.437834,39.861507,40.114635,29.195147,11.4020195,0,0,3,0,0,29,2,1972,0,129,5,42.11,0,13.1,5.05,208,95,57,3.9,13,-6,64.15,ctb0064-7840,5,479,2466,0,0,20,0,0,1,0,0,1,0,0,0,0,26.663871681720643,54.22301022292172,19.11311809535764,0,0,0,0,0,0,0,0,0,0,20,12,3,0,173,0,0,63,0,16,0,6,175,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.11467325423507,-10.476736748336538]}"
14_00000000000000000f91_0,0,1,1,0,0,1,0,20,0,0,0,0,0,0,0,0,2,0,10.777224,30.001984,40.53105,40.714798,29.558771,11.448882,0,0,4,0,0,15,3,1972,0,133,5,9.59,0,5.85,1.25,178,92,72,1.6,0,-7,18.28,ctb0064-8051,2,766,4623,0,0,20,0,0,0,0,0,0,0,0,0,0,27.62036922524771,57.74035787630427,14.639272898448025,11456,11369,11543,13134,12638,13629,11592,11492,11692,0,20,10,-7,0,159,0,1,65,0,20,0,7,107,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.71483769555532,-10.77722321087452]}"
14_00000000000000000fb6_0,0,1,1,0,0,0,0,23,0,1,0,0,0,0,0,2,7,0,11.994531,30.987078,41.0447,40.591633,28.8331,10.338399,0,0,3,0,0,14,5,1972,0,123,9,82.73,0,30.61,12.41,190,109,36,12.15,-8,-21,137.89,ctb0064-8227,-11,568,4414,0,20,0,0,0,1,0,0,1,0,0,0,0,25.684462941888757,58.29582780864032,16.01970924947091,0,0,0,0,0,0,0,0,0,0,20,19,15,0,135,0,-8,55,0,56,0,19,273,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.59167867010253,-11.994530252384884]}"
14_00000000000000000fcd_0,0,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9.271288,27.929026,38.451084,39.188927,29.011978,11.968382,0,0,6,0,1,20,9,1972,0,135,4,9.59,0,5.85,1.25,184,80,71,1.6,-30,-9,18.28,ctb0064-8455,0,433,2484,0,0,20,0,0,0,0,0,0,0,0,0,0,19.695677601322934,63.91753115295986,16.3867912457172,11211,11076,12625,12522,12312,15381,11332,11189,12782,0,20,9,-2,0,157,0,-1,64,0,7,0,3,85,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.188959353949905,-9.271287468576553]}"
14_00000000000000000fdb_0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,4,1,11.597835,29.121372,38.265396,37.597282,26.457676,9.155619,0,0,7,0,0,3,8,1972,20,129,7,63.07,0,14.82,2.98,144,91,37,3.03,26,3,83.9,ctb0064-8485,1,44,6473,0,0,0,0,0,1,1,0,0,0,0,0,0,31.121443799816923,54.08529440489778,14.793261795285298,13758,13570,13829,16690,15032,17055,13846,13615,13919,0,0,11,0,0,138,0,-4,50,0,12,20,3,196,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.597324333546936,-11.597834222917704]}"
14_00000000000000000fe9_0,0,1,1,0,0,1,0,8,0,0,0,0,0,0,0,0,3,0,9.939903,28.178583,38.240284,38.548603,28.120474,11.066929,0,0,6,0,0,17,7,1972,0,132,7,13.53,0,9.24,1.82,185,108,53,1.88,-6,-7,26.47,ctb0064-8518,4,549,5214,0,0,20,0,0,0,0,0,0,0,0,0,0,19.93130293225247,59.29969173844244,20.76900532930509,14672,14305,15038,17131,16846,17416,14632,14319,14945,0,20,13,-4,0,171,0,3,61,0,18,0,6,164,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.54864021942951,-9.939903534546715]}"
14_00000000000000000fee_0,0,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8.832011,27.616222,38.33789,39.317207,29.346004,12.411786,0,0,2,0,1,15,2,1972,0,138,4,9.59,0,5.85,1.25,215,57,76,1.6,-2,-3,18.28,ctb0064-8547,-1,368,1216,0,0,20,0,0,0,0,0,0,0,0,0,0,14.998906911509598,68.6487622880399,16.352330800450492,11321,11251,13234,12810,12384,15952,11449,11367,13322,0,20,7,0,0,162,0,0,65,0,3,0,1,58,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.31723877652217,-8.832011294642108]}"
14_0000000000000000100c_0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,1,3,1,10.243894,27.552246,36.893513,36.804165,26.464222,9.917289,0,0,9,0,0,12,9,1972,20,133,11,55.88,0,11.7,2.98,187,109,57,2.68,12,-1,73.24,ctb0064-8853,-1,11,2335,0,0,0,0,0,1,0,0,1,0,0,0,0,19.101904947178582,57.48977488625123,23.40832016657019,15602,12438,16540,17408,14295,17960,15370,12574,16123,0,0,15,3,0,159,20,-1,60,0,10,0,3,277,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.80420176919781,-10.243893426692761]}"
14_00000000000000001091_0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,9.71218,27.65923,37.57762,37.913406,27.689653,10.939601,0,0,4,0,1,29,2,1972,0,134,4,9.59,0,5.85,1.25,216,89,58,1.6,14,-18,18.28,ctb0064-9679,-3,268,1756,0,0,20,0,0,0,0,0,0,0,0,0,0,19.17668562145968,60.85167823313006,19.971636145410258,13219,12721,13717,15023,14128,15919,13304,12826,13782,0,20,12,7,0,147,0,1,64,0,20,0,8,153,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.913441482028595,-9.712180610022415]}"
14_0000000000000000143f_0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,1,0,2,1,10.766713,28.178265,37.45726,37.149925,26.495693,9.643279,0,0,11,0,0,1,19,1972,0,118,25,62.42,0,14.67,2.98,146,107,35,2.99,-31,41,83.05,ctb0607-PERFIL-70,0,4,3497,0,0,0,0,0,1,0,0,1,0,0,0,0,19.623572964294347,59.74633947047696,20.630087565228685,13652,13652,13652,16876,16876,16876,13759,13759,13759,0,20,19,0,20,123,0,0,53,0,2,0,1,354,55,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.14996332205541,-10.76671292205032]}"
14_00000000000000001452_0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,1,10.983387,28.441177,37.696762,37.30003,26.5146,9.533189,0,0,3,0,0,0,7,1972,0,125,9,58.05,0,11.9,2.98,148,74,37,5.24,-40,-2,78.16,ctb0607-PERFIL-94,0,4,3928,0,20,0,0,0,1,1,0,0,0,0,0,0,41.84107273981436,11.771527169444152,46.387400090741494,12568,15608,12568,17402,17035,17402,12768,15372,12768,0,20,17,0,0,143,0,0,57,0,1,0,0,314,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.30007180603178,-10.983386568579949]}"
14_000000000000000015f7_0,0,0,0,0,0,0,0,56,0,0,0,0,0,1,0,0,1,1,25.850325,47.387184,55.66271,49.38034,29.344698,2.8858867,0,0,1,0,0,1,1,1972,0,102,18,108.3,0,25.45,2.98,203,62,31,5.42,-6,-22,142.14,ctb0631-PC-4,6,883,8237,0,20,0,0,1,0,0,1,0,0,0,0,1,41.17895935038624,41.55627790456107,17.26476274505267,14331,14331,15643,17367,17367,18204,14361,14361,15458,0,20,24,5,0,142,0,5,50,0,23,0,8,351,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.38043608381429,-25.850324857701207]}"
14_0000000000000000162d_0,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0,0,1,25.900452,47.297947,55.46438,49.120277,29.095335,2.7103598,0,0,0,0,0,4,1,1972,20,105,39,0.72,0,4.64,0.78,240,66,44,2.85,3,-11,8.99,ctb0631-Perfil-2,2,930,7321,0,0,0,0,1,0,0,1,0,0,0,0,1,54.97501845659678,21.78275373002511,23.24222781337811,13070,13020,13120,16724,16011,17438,13228,13166,13291,20,0,26,0,0,159,0,0,49,0,6,0,2,371,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.12037380906169,-25.900450850555078]}"
14_00000000000000001665_0,0,1,0,0,0,0,0,24,0,0,0,0,0,1,0,0,3,1,25.450396,48.06113,57.18078,51.38053,31.269922,4.248293,0,0,1,0,0,4,1,1972,0,98,67,78.82,0,18.52,2.98,180,119,25,3.78,-11,-28,104.1,ctb0631-Perfil-72,-13,1088,6385,0,20,0,0,1,0,0,1,0,0,0,0,1,59.211367741792564,7.794444330381819,32.9941879278256,13559,12965,14149,18140,16145,18426,13708,13118,14232,0,20,30,0,0,151,0,10,48,0,37,0,14,332,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.38062489543481,-25.4503948932112]}"
14_0000000000000000166c_0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,25,3,1,25.450396,46.762955,54.985687,48.830303,29.07484,2.950135,0,0,2,0,0,2,13,1972,20,106,9,141.1,0,33.16,2.98,237,108,28,3.41,11,3,180.64,ctb0631-Perfil-79,-2,18,41574,0,0,0,0,1,0,0,1,0,0,0,1,0,30.741091855941672,39.73059244585903,29.528315698199304,14476,12296,15373,18193,14413,18533,14507,12445,15259,20,0,48,0,0,128,0,0,46,0,10,0,2,688,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83039763534791,-25.4503948932112]}"
14_00000000000000001b4c_0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9.245416,27.70688,38.099937,38.796272,28.687176,11.790776,0,0,6,0,1,6,9,1972,0,136,5,9.59,0,5.85,1.25,204,80,74,1.6,13,11,18.28,ctb0679-Perfil-233,0,524,2178,0,0,20,0,0,0,0,0,0,0,0,0,0,23.41668156174671,62.425604526451686,14.15771391180161,11612,11432,13118,13027,12610,16109,11744,11554,13258,0,20,10,0,0,179,0,0,70,0,1,0,0,85,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.79630574326126,-9.245415988393912]}"
14_00000000000000001b8a_0,0,1,1,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,9.190978,27.457266,37.72938,38.39796,28.372042,11.634877,0,0,30,0,1,18,4,1972,0,129,5,9.59,0,5.85,1.25,172,91,52,1.6,1,-22,18.28,ctb0679-Perfil-328,-17,532,1598,0,0,20,0,0,0,0,0,0,0,0,0,0,3.9992219623150276,93.02130815195724,2.979469885727743,13779,12654,14135,17295,14985,17734,13882,12798,14206,0,20,12,-13,0,154,0,-9,61,0,61,0,23,168,0,1972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.39799274628266,-9.190978082176269]}"
15_00000000000000001078_0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,3,0,10.617413,28.432226,38.02798,37.901276,27.21841,10.154253,0,0,2,0,1,31,9,1973,0,128,8,9.59,0,5.85,1.25,215,130,70,1.6,30,32,18.28,ctb0064-9445,-1,392,11172,0,0,20,0,0,1,0,0,1,0,0,0,0,30.776458305055165,43.82713060351808,25.396411091426753,13325,11847,13325,17576,13635,17576,13482,11992,13482,0,20,16,5,0,209,0,-3,63,0,16,0,5,205,5,1973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.90131422569298,-10.617412921829658]}"
15_00000000000000000f73_0,0,1,1,0,0,0,0,15,0,0,0,0,0,0,0,0,2,0,13.857007,33.160328,42.956825,41.711647,28.849058,9.305411,0,0,1,0,1,6,2,1973,20,137,4,9.59,0,5.85,1.25,200,58,80,1.6,-12,10,18.28,ctb0064-7886,-1,444,983,0,0,0,0,0,0,0,0,0,0,0,0,0,30.48630133387854,52.2458552616784,17.267843404443063,11705,11525,11885,12683,12494,12872,11820,11640,11999,0,0,13,0,0,255,20,0,68,0,3,0,1,120,0,1973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.71169816634276,-13.857007330949887]}"
15_00000000000000001635_0,0,0,0,0,0,0,0,56,0,0,0,0,0,1,0,1,3,1,26.200397,49.414284,58.759037,52.77058,32.08461,4.3103185,0,0,0,0,0,8,1,1973,20,113,77,108.3,0,25.45,2.98,152,50,43,5.42,9,24,142.14,ctb0631-Perfil-27,-4,678,3219,0,0,0,0,1,0,0,1,0,0,0,1,0,73.89284602363229,8.84442058872155,17.262733387646154,13185,12905,14870,15859,15561,17589,13312,13047,14816,20,0,25,-2,0,176,0,0,49,0,15,0,4,267,2,1973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.770677966081365,-26.200398323922588]}"
15_00000000000000000fcc_0,0,1,1,0,0,0,0,32,0,0,0,0,0,0,0,0,4,0,13.326642,33.125797,43.400375,42.540615,29.832561,10.183894,0,0,3,0,1,11,4,1973,20,136,6,9.59,0,5.85,1.25,165,81,68,1.6,17,0,18.28,ctb0064-8436,1,670,1309,0,0,0,0,0,1,0,0,1,0,0,0,0,28.631000053315674,40.40555899699931,30.963440949685012,12093,12093,16416,13739,13739,18102,12230,12230,16029,0,0,14,0,0,217,20,0,59,0,4,0,1,122,0,1973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.54066351052825,-13.326641987205722]}"
15_00000000000000002089_0,0,1,0,0,0,0,0,67,0,1,0,0,0,0,0,0,2,1,18.933207,41.62992,52.474033,49.766552,33.19823,9.036345,0,0,3,0,0,1,4,1973,20,135,4,62.23,0,14.64,2.98,67,39,49,3.63,44,40,83.48,ctb0768-185,-1,502,910,0,0,0,0,0,1,0,0,0,1,0,0,0,15.76260710487762,76.92033178115737,7.317061113965007,11872,11473,13406,13794,12798,15891,12020,11600,13524,20,0,9,-1,0,192,0,-1,53,0,7,0,2,124,3,1973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.76662182445727,-18.93320733845248]}"
15_00000000000000002091_0,0,0,0,0,1,1,0,44,0,0,0,0,0,0,0,0,3,0,18.816786,40.749134,51.094883,48.233128,31.937616,8.355986,0,0,2,0,0,7,1,1973,20,125,45,35.06,0,7.71,3.86,96,80,44,5.66,0,-18,52.29,ctb0768-220,-12,683,8326,0,0,0,0,0,1,0,0,0,1,0,0,0,41.20381459087481,40.446064115404006,18.350121293721187,12118,11671,13365,14072,13225,16282,12266,11813,13485,0,0,14,6,0,190,20,-6,53,0,39,0,13,189,0,1973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23319763446524,-18.81678567763059]}"
15_00000000000000000f2e_0,0,1,0,0,1,0,0,29,0,1,0,0,0,0,0,0,3,0,14.011697,33.676357,43.682983,42.463806,29.417727,9.55514,0,0,1,0,0,13,6,1973,0,134,6,59.33,0,21.95,8.9,118,69,49,8.71,-7,-2,98.89,ctb0064-7676,1,916,3019,0,0,20,0,0,1,0,0,1,0,0,0,0,26.2326040783538,58.290387852302295,15.477008069343906,12068,11871,15147,14272,13762,18240,12220,12013,15053,0,20,12,-3,0,171,0,1,55,0,10,0,4,125,0,1973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.46385755373603,-14.01169722287527]}"
15_00000000000000000f6f_0,0,1,1,0,0,0,0,21,1,0,0,0,0,0,0,0,1,0,13.553287,33.586193,43.964367,43.061817,30.165808,10.254122,0,0,4,0,0,9,5,1973,0,138,6,41.43,0,15.33,6.21,110,65,60,6.08,-5,13,69.05,ctb0064-7881,1,534,3243,0,0,20,0,0,1,0,0,1,0,0,0,0,28.904253904575235,50.330328721195684,20.765417374229088,11398,11360,14616,13242,12983,18104,11538,11493,14625,0,20,14,-2,0,194,0,-1,57,0,7,0,2,136,0,1973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.0618660383744,-13.553286933389078]}"
15_00000000000000000f76_0,0,1,1,0,0,1,0,29,0,0,0,0,0,0,0,0,3,0,15.053024,34.068104,43.35989,41.472603,28.034477,8.154264,0,0,3,0,0,13,1,1973,0,126,6,55.88,0,11.7,2.98,139,84,35,2.68,42,-1,73.24,ctb0064-7920,-7,758,1485,0,20,0,0,0,1,0,0,1,0,0,0,0,22.087995145106447,58.9861978819596,18.92580697293395,0,0,0,0,0,0,0,0,0,0,20,13,-7,0,145,0,-7,57,0,40,0,11,182,0,1973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.47265646923855,-15.053024300226618]}"
15_00000000000000000f95_0,0,1,1,0,0,1,0,26,0,0,0,0,0,0,0,0,3,0,13.068196,33.620815,44.481995,43.950073,31.177298,11.123814,0,0,8,0,0,9,6,1973,0,136,4,25.1399,0,8.72297,3.27638,125,55,49,2.9703,15,69,40.1095,ctb0064-8067,0,479,1501,0,0,20,0,0,1,0,0,0,1,0,0,0,30.630928269092372,46.12033774536089,23.248733985546746,12539,12539,15450,15906,15906,18253,12713,12713,15307,0,20,13,0,0,167,0,-3,58,0,5,0,1,139,26,1973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.950120191311775,-13.068196679964537]}"
15_00000000000000001b7a_0,0,1,1,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,12.427339,31.798466,42.007076,41.453747,29.354834,10.404708,0,0,2,1,0,52,3,1973,0,125,14,4.95,0,12.72,0.0,151,61,39,1.25,39,44,18.92,ctb0679-Perfil-301,1,636,2808,0,20,0,0,0,1,0,0,0,1,0,0,0,18.21784231291109,72.08940085531536,9.692756831773567,0,0,0,0,0,0,0,0,0,0,20,13,4,0,150,0,-2,48,0,21,0,5,177,14,1973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.45379184827204,-12.427338556273668]}"
15_00000000000000000f20_0,0,0,1,0,0,1,0,30,0,0,0,0,0,0,0,0,1,0,13.837604,32.979965,42.67021,41.39014,28.582201,9.158454,0,0,2,0,0,17,6,1973,20,133,9,44.72,0,14.73,5.32,169,72,59,4.89,-7,-17,69.66,ctb0064-7642,0,863,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,27.137340117233226,57.61311705862331,15.249542824143457,15142,15142,15142,16959,16959,16959,15005,15005,15005,20,0,12,6,0,211,0,0,62,0,17,0,6,141,0,1973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.390191126156374,-13.837603720812908]}"
15_00000000000000000f33_0,0,1,1,0,0,0,0,21,0,0,0,0,0,0,0,0,3,0,12.768788,31.6922,41.504242,40.66763,28.50438,9.710646,0,0,3,0,1,20,7,1973,20,129,5,9.59,0,5.85,1.25,207,74,62,1.6,0,-20,18.28,ctb0064-7696,6,359,2396,0,0,0,0,0,0,0,0,0,0,0,0,0,21.05362307244143,65.42874073171625,13.517636195842314,12170,11871,12469,13914,13211,14617,12307,12000,12614,0,0,15,1,0,179,20,-1,62,0,17,0,7,147,0,1973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.66767614313905,-12.768788195767499]}"
15_00000000000000000f43_0,0,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,12.814333,31.44935,41.050507,40.11355,28.004276,9.389397,0,0,2,0,1,27,9,1973,20,131,5,9.59,0,5.85,1.25,279,83,74,1.6,8,-8,18.28,ctb0064-7755,3,258,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,28.800273625304733,54.06444729603933,17.135279078655934,17771,17771,17771,18256,18256,18256,17008,17008,17008,0,0,13,-1,0,169,20,1,66,0,10,0,3,116,0,1973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.11359527589413,-12.814332780672359]}"
