system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,OGC_0,OGC_0_53,OGC_1_03,OGC_1_57,OGC_2_10,OGC_2_60,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,formacaoCampestre,formacaoFlorestal,formacaoSavanica,lavouras,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mb_evi2_median,mb_evi2_median_dry,mb_evi2_median_wet,mb_ndvi_median,mb_ndvi_median_dry,mb_ndvi_median_wet,mb_savi_median,mb_savi_median_dry,mb_savi_median_wet,mosaicoDeUsos,natural,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,silvicultura,slope,soc,spi,year,.geo
37_00000000000000001518_0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,1,4,1,27.242804,48.750507,56.650127,49.704,28.914452,1.8520738,0,0,1,0,0,4,1,1995,30,99,15,140.0,0,32.9,2.98,190,83,42,7.0,-40,-19,182.88,ctb0614-Laurentino-7,1,393,3717,0,0,0,6,1,0,0,1,0,0,0,1,0,35.82934829116981,15.421284895616228,48.74936681321396,13239,13239,13239,15071,15071,15071,13329,13329,13329,0,0,33,-5,0,163,0,14,49,0,23,0,6,482,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.70409908068255,-27.24280337961488]}"
37_00000000000000001519_0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,2,7,1,27.245768,48.758957,56.66161,49.715588,28.922916,1.855421,0,0,1,0,0,5,3,1995,30,103,17,140.0,0,32.9,2.98,199,94,71,7.0,5,26,182.88,ctb0614-Laurentino-8,4,398,2261,0,0,0,30,1,0,0,1,0,0,0,1,0,31.77316398234094,30.387016885963448,37.83981913169561,11205,11205,11205,13559,13559,13559,11346,11346,11346,0,0,33,-7,0,180,0,-8,49,0,26,0,8,570,5,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.71568734784769,-27.245767820052475]}"
37_00000000000000001532_0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,4,5,1,28.690258,49.73451,56.944115,49.18953,27.73481,0.34430215,0,0,9,0,0,2,26,1995,30,114,5,141.1,0,33.16,2.98,246,58,57,3.41,-12,-1,180.64,ctb0616-Içara-01,1,6,6446,0,0,0,0,1,0,0,1,0,0,0,1,0,24.044719825091253,33.03951475309032,42.91576542181843,14781,14366,15523,16858,16150,17362,14708,14338,15323,0,0,28,0,0,179,30,0,51,0,5,0,1,346,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.189633917467305,-28.690258796916662]}"
37_00000000000000001533_0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,6,5,1,28.693224,49.751053,56.969284,49.21702,27.756962,0.35574314,0,0,7,0,0,7,19,1995,30,117,5,141.1,0,33.16,2.98,244,67,59,3.41,31,24,180.64,ctb0616-Içara-02,0,8,7196,0,0,0,0,1,0,0,1,0,0,0,1,0,25.053629133364204,42.88193782530865,32.064433041327156,13511,13177,14512,15695,15167,16886,13592,13278,14489,0,0,25,0,0,177,6,0,50,0,1,0,0,352,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.21712236516136,-28.693223237354257]}"
37_00000000000000001534_0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,3,3,1,28.686485,49.747173,56.969105,49.22079,27.76364,0.36346287,0,0,9,0,0,4,18,1995,30,118,5,141.1,0,33.16,2.98,216,69,50,3.41,1,0,180.64,ctb0616-Içara-03,1,10,6818,0,0,0,0,1,0,0,1,0,0,0,1,0,23.597141648634867,51.92717220304803,24.475686148317095,13714,13670,14453,16192,16032,16947,13789,13745,14444,0,0,21,0,0,174,30,0,50,0,6,0,2,306,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.22089528935466,-28.686485872723363]}"
37_00000000000000001535_0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,3,4,1,28.682981,49.74388,56.966858,49.22025,27.76496,0.36620405,0,0,9,0,0,4,21,1995,30,119,5,141.1,0,33.16,2.98,198,73,38,3.41,50,17,180.64,ctb0616-Içara-04,0,12,5108,0,0,0,0,1,0,0,1,0,0,0,1,0,23.49835581262359,57.07941560507619,19.422228582300225,14022,13994,14772,16328,16126,16901,14058,14027,14705,0,0,21,0,0,161,30,-3,50,0,6,0,2,297,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.220356300184186,-28.682982443115296]}"
37_00000000000000001536_0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,2,3,1,28.683252,49.751247,56.979057,49.234264,27.776884,0.3731056,0,0,12,0,0,6,11,1995,30,121,5,141.1,0,33.16,2.98,181,60,46,3.41,-18,-9,180.64,ctb0616-Içara-05,0,68,2708,0,0,0,0,1,0,0,1,0,0,0,1,0,20.94597735804243,55.08120001815369,23.972822623803886,14138,13801,14545,16094,15707,16553,14147,13844,14504,0,0,19,0,0,178,1,11,51,0,12,0,1,274,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23437001861645,-28.68325193770053]}"
37_00000000000000001537_0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,3,3,1,28.687294,49.7561,56.983433,49.23696,27.777145,0.3709979,0,0,10,0,0,5,10,1995,30,122,5,141.1,0,33.16,2.98,185,66,47,3.41,0,-16,180.64,ctb0616-Içara-06,7,39,4538,0,0,0,30,1,0,0,1,0,0,0,1,0,23.702369156725485,51.662142253913245,24.635488589361266,13453,11706,15051,15422,13148,17000,13530,11831,14924,0,0,20,0,0,179,0,3,50,0,17,0,7,249,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.237064964468814,-28.687294356479068]}"
37_00000000000000001538_0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,4,3,1,28.701847,49.775074,57.001743,49.249626,27.78064,0.3649193,0,0,15,0,0,3,20,1995,30,122,5,141.1,0,33.16,2.98,204,52,45,3.41,-18,-4,180.64,ctb0616-Içara-07,0,20,2113,0,0,0,0,1,0,0,1,0,0,0,1,0,23.88164472540688,52.96290222725112,23.155453047342004,14696,13886,14903,17224,16737,17641,14662,13956,14845,30,0,20,0,0,174,0,0,50,0,3,0,0,278,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.2497312099749,-28.701847064081807]}"
37_00000000000000001539_0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,3,3,1,28.692144,49.76302,56.990543,49.242348,27.779316,0.36956617,0,0,13,0,0,4,11,1995,30,120,5,141.1,0,33.16,2.98,192,54,37,3.41,-12,-6,180.64,ctb0616-Içara-08,-3,27,7570,0,0,0,0,1,0,0,1,0,0,0,1,0,23.35356333590819,50.17624573428587,26.47019092980593,13741,13319,14357,16268,15936,16736,13821,13433,14353,0,0,18,-4,0,169,30,0,51,0,15,0,5,279,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.242454856173524,-28.692145259013312]}"
37_0000000000000000153a_0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,3,3,1,28.696188,49.77144,57.00095,49.252052,27.785608,0.37102523,0,0,17,0,0,2,20,1995,30,122,5,141.1,0,33.16,2.98,208,60,45,3.41,0,-11,180.64,ctb0616-Içara-09,0,15,4857,0,0,0,0,1,0,0,1,0,0,0,1,0,22.96836777742641,48.14020958563585,28.89142263693773,14741,14559,15015,16415,16171,16626,14658,14498,14887,0,0,20,1,0,171,30,1,50,0,5,0,1,281,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.25215666124202,-28.69618767779185]}"
37_0000000000000000153b_0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,3,2,1,28.697535,49.779457,57.013233,49.265526,27.79652,0.37672454,0,0,13,0,0,4,16,1995,30,124,5,141.1,0,33.16,2.98,191,52,56,3.41,-28,-13,180.64,ctb0616-Içara-10,-1,28,3087,0,0,0,30,1,0,0,1,0,0,0,1,0,28.09438848082295,46.93052873145047,24.97508278772658,12347,11058,14417,14207,12340,16722,12486,11168,14354,0,0,20,-3,0,200,0,1,50,0,8,0,3,239,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.26563139050381,-28.69753515071803]}"
37_0000000000000000153c_0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,2,2,1,28.693493,49.78105,57.01976,49.275497,27.807161,0.38527977,0,0,8,0,0,6,9,1995,0,121,5,141.1,0,33.16,2.98,174,56,72,3.41,0,-15,180.64,ctb0616-Içara-11,-3,39,2823,0,0,0,0,1,0,0,1,0,0,0,1,0,26.129347666241078,54.816250463791384,19.054401869967542,11577,11511,11701,12560,12517,12773,11691,11626,11819,0,0,19,-2,0,206,0,0,50,0,13,0,5,234,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.27560269015754,-28.693492731939497]}"
37_0000000000000000153d_0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,1,2,1,28.695648,49.782635,57.020393,49.27496,27.8056,0.38314968,0,0,12,0,0,5,10,1995,0,120,5,141.1,0,33.16,2.98,174,47,30,3.41,-2,0,180.64,ctb0616-Içara-12,0,22,4235,0,1,0,0,1,0,0,1,0,0,0,1,0,21.548226094717677,53.06071741428171,25.391056491000608,13764,13234,14195,17516,17208,17897,13874,13391,14261,0,1,19,-3,0,142,0,-3,49,0,9,0,3,231,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.27506370098706,-28.69564868862138]}"
37_0000000000000000153e_0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,2,2,1,28.680826,49.784004,57.03674,49.302715,27.837036,0.4100376,0,0,15,0,0,4,6,1995,30,120,5,141.1,0,33.16,2.98,193,50,47,3.41,36,4,180.64,ctb0616-Içara-13,0,42,3429,0,0,0,0,1,0,0,1,0,0,0,1,0,26.212470463223376,47.90092526362715,25.886604273149473,13449,13033,14108,16805,16494,17035,13576,13190,14160,30,0,18,-2,0,179,0,-4,49,0,13,0,3,249,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.302821643266356,-28.680826486433407]}"
37_0000000000000000153f_0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,2,1,28.696726,49.81237,57.069653,49.33155,27.853764,0.41103014,0,0,11,0,0,5,5,1995,30,115,6,141.1,0,33.16,2.98,209,90,33,3.41,-49,-14,180.64,ctb0616-Içara-14,1,63,3989,0,0,0,0,1,0,0,1,0,0,0,1,0,24.77935840012718,49.893616769016894,25.327024830855937,13813,12983,14440,16873,16263,17673,13905,13132,14461,30,0,20,-3,0,150,0,1,51,0,11,0,4,325,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.331657563886594,-28.696726666962324]}"
37_00000000000000001582_0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,1,4,1,29.175348,50.50941,57.795315,49.89156,28.092146,0.28412348,0,0,6,0,0,2,9,1995,0,119,5,141.1,0,33.16,2.98,185,100,63,3.41,36,54,180.64,ctb0618-Praia-Grande-3,0,14,4721,0,0,0,0,1,0,0,1,0,0,0,1,0,28.04805345863677,41.4365841246515,30.51536241671173,12037,11703,12616,15181,14431,16752,12213,11868,12802,0,0,21,0,0,137,0,0,51,0,2,0,0,276,5,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.8916673120067,-29.175349050341207]}"
37_00000000000000001585_0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,6,1,26.62674,50.16619,59.626957,53.526783,32.518475,4.328282,0,0,0,0,0,6,1,1995,30,108,59,108.3,0,25.45,2.98,185,59,45,5.42,15,-21,142.14,ctb0619-Guaraciaba-1,-9,611,3205,0,0,0,5,1,0,0,1,0,0,0,1,0,42.808746266759854,17.60550405104726,39.58574968219289,12121,11534,15580,13974,12524,17879,12265,11649,15394,0,0,26,13,0,189,0,-4,50,0,44,0,16,326,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.526879772253174,-26.62673875776571]}"
37_00000000000000001588_0,0,0,0,0,0,0,0,45,0,0,0,0,0,1,0,0,9,1,26.612995,50.152306,59.61648,53.52274,32.52199,4.3380547,0,0,0,0,0,5,0,1995,30,106,58,108.3,0,25.45,2.98,177,43,43,5.42,9,22,142.14,ctb0619-Guaraciaba-4,-1,633,4115,0,0,0,30,1,0,0,1,0,0,0,1,0,51.49615622612465,9.54932308509938,38.954520688775986,11803,11817,11752,13677,13397,13842,11950,11956,11905,0,0,25,-2,0,183,0,-5,51,0,9,0,2,297,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.522837353474635,-26.612994533918684]}"
37_00000000000000001589_0,0,1,0,0,0,0,0,30,0,0,0,0,0,1,0,0,8,1,26.610838,50.16307,59.636726,53.547535,32.54443,4.352531,0,0,0,0,0,8,1,1995,30,110,58,108.3,0,25.45,2.98,167,50,38,5.42,-9,-26,142.14,ctb0619-Guaraciaba-5,25,584,4042,0,0,0,0,1,0,0,1,0,0,0,1,0,38.676547233311716,17.137694929501475,44.18575783718681,13618,12651,13758,16429,15664,16923,13718,12814,13853,30,0,26,-13,0,186,0,-8,51,0,76,0,30,310,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.547630855316335,-26.610838577236795]}"
37_0000000000000000158a_0,0,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,9,1,27.014002,50.202797,59.32235,52.943863,31.819601,3.698221,0,0,1,0,0,15,4,1995,30,103,25,74.1,0,19.6,8.2,165,66,36,4.6,-7,-27,106.4,ctb0620-Á-de-Chapecó-2,-5,320,6022,0,0,0,0,1,0,0,1,0,0,0,1,0,36.911406583973054,17.33160526861782,45.756988147409125,14721,13076,15101,16991,14590,17381,14681,13146,14982,0,0,28,19,0,160,30,-4,50,0,51,0,21,330,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.943962984388016,-27.014002476749635]}"
37_0000000000000000158b_0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,7,1,27.01535,50.202446,59.320484,52.9409,31.816362,3.695552,0,0,0,0,0,15,4,1995,30,104,25,74.1,0,19.6,8.2,165,67,45,4.6,-3,-16,106.4,ctb0620-Á-de-Chapecó-3,3,339,4124,0,0,0,30,1,0,0,1,0,0,0,1,0,42.605758413505015,15.757098360475755,41.637143226019234,13773,12366,14114,16181,14745,16565,13829,12523,14147,0,0,27,0,0,191,0,2,49,0,20,0,3,314,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.94099854395042,-27.01534994967582]}"
37_0000000000000000158c_0,0,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,7,1,27.012924,50.196106,59.312057,52.932545,31.810408,3.693387,0,0,0,0,0,17,3,1995,0,104,27,74.1,0,19.6,8.2,164,67,32,4.6,9,5,106.4,ctb0620-Á-de-Chapecó-5,0,340,3412,0,30,0,0,1,0,0,1,0,0,0,1,0,39.17871434293726,13.316151220194158,47.50513443686857,14409,13404,14271,17400,16581,17557,14430,13545,14317,0,30,29,-8,0,164,0,-6,50,0,24,0,8,324,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.93264421180811,-27.01292449840869]}"
37_0000000000000000158d_0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,6,1,27.001337,50.185585,59.30523,52.931465,31.815378,3.702813,0,0,0,0,0,12,3,1995,30,103,27,74.1,0,19.6,8.2,164,64,53,4.6,-39,-20,106.4,ctb0620-Á-de-Chapecó-6,-3,394,8046,0,0,0,30,1,0,0,1,0,0,0,1,0,52.94639268277464,7.514145780499475,39.53946153672588,11817,11575,13123,14240,13592,15438,11983,11735,13264,0,0,29,-6,0,202,0,6,51,0,20,0,7,340,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.931566233467166,-27.001336231243553]}"
37_0000000000000000158e_0,0,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,6,1,27.014273,50.203716,59.323647,52.94521,31.820623,3.698675,0,0,1,0,0,15,3,1995,30,103,25,74.1,0,19.6,8.2,165,64,50,4.6,-3,-24,106.4,ctb0620-Á-de-chapecó-1,-11,314,5122,0,0,0,30,1,0,0,1,0,0,0,1,0,34.26799197946879,17.43908116013223,48.292926860398985,13240,12110,13889,15771,13368,16500,13357,12232,13953,0,0,28,14,0,194,0,-3,50,0,52,0,18,338,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.94531045731419,-27.014271971334875]}"
37_0000000000000000158f_0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,8,1,27.017237,50.201054,59.31634,52.93497,31.810299,3.6909103,0,0,0,0,0,13,4,1995,30,104,25,74.1,0,19.6,8.2,165,71,51,4.6,19,-12,106.4,ctb0620-Á-de-chapecó-4,-13,342,4698,0,0,0,30,1,0,0,1,0,0,0,1,0,43.27993947328294,12.1113166440663,44.608743882650764,13470,12967,13607,15541,14683,16399,13550,13072,13683,0,0,29,4,0,188,0,1,50,0,33,0,14,334,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.93506966307523,-27.01723641177247]}"
37_00000000000000001591_0,0,1,0,0,0,0,0,13,0,0,0,0,0,1,0,0,15,1,27.328234,49.883377,58.48485,51.785034,30.662195,2.8378637,0,0,1,0,0,7,0,1995,30,101,24,108.3,0,25.45,2.98,175,102,37,5.42,-21,-21,142.14,ctb0621-Ipira-3,0,748,6453,0,0,0,0,1,0,0,1,0,0,0,0,1,45.887573959879916,9.97157079527396,44.140855244846115,14096,13685,14325,17259,16596,17552,14158,13775,14361,30,0,28,-4,0,185,0,15,50,0,23,0,6,290,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.78513626787384,-27.328233163134644]}"
37_00000000000000001592_0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,17,1,27.351679,49.89313,58.479156,51.764553,30.632631,2.8072567,0,0,1,0,0,11,0,1995,30,105,24,108.3,0,25.45,2.98,184,113,29,5.42,-35,-27,142.14,ctb0621-Ipira-4,-1,698,4483,0,0,0,0,1,0,0,1,0,0,0,0,1,55.712857769304556,8.108377215543216,36.17876501515222,14543,14336,14545,17536,17089,17682,14547,14354,14552,0,0,27,-10,0,162,5,9,51,0,46,0,15,276,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.7646546793959,-27.351679192050167]}"
37_00000000000000001593_0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,18,1,27.370005,49.927288,58.51957,51.800667,30.654385,2.8098655,0,0,1,0,0,10,2,1995,30,100,21,108.3,0,25.45,2.98,198,98,36,5.42,-23,-29,142.14,ctb0621-Ipira-5,-20,693,3078,0,0,0,0,1,0,0,1,0,0,0,0,1,38.00927279616612,19.967928380607646,42.02279882322623,12128,11474,13311,14835,13765,16678,12273,11624,13448,30,0,26,-12,0,183,0,9,51,0,62,0,24,292,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.800766953817515,-27.370004823846205]}"
37_00000000000000001594_0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,19,1,27.376741,49.93048,58.518593,51.795547,30.64655,2.8014598,0,0,1,0,0,11,1,1995,30,102,20,58.14,0,11.92,2.98,189,109,41,2.79,-8,-31,75.82,ctb0621-Ipira-6,-30,691,4662,0,0,0,0,1,0,0,1,0,0,0,0,1,37.70850824058641,12.793194101224575,49.49829765818901,13121,13009,14178,16466,16220,17291,13270,13160,14214,30,0,27,-7,0,184,0,4,52,0,76,0,33,277,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.79564655669803,-27.3767421884771]}"
37_00000000000000001598_0,0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,0,13,1,27.003492,50.54714,59.914543,53.63808,32.422493,4.06065,0,0,0,0,0,8,2,1995,30,111,20,74.1,0,19.6,8.2,168,69,44,4.6,-10,-30,106.4,ctb0622-Tunápolis-2,5,324,11782,0,0,0,30,1,0,0,1,0,0,0,1,0,32.280440761715646,24.536443248242133,43.18311599004222,12297,11083,13511,14423,12960,16152,12410,11210,13611,0,0,24,19,0,180,0,2,53,0,50,0,20,316,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.63818103595558,-27.003492187925435]}"
37_00000000000000001599_0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,10,1,26.971962,50.524937,59.90684,53.647785,32.44689,4.092728,0,0,0,0,0,13,3,1995,30,106,19,58.14,0,11.92,2.98,164,88,42,2.79,19,-20,75.82,ctb0622-Tunápolis-3,4,479,5616,0,0,0,0,1,0,0,1,0,0,0,1,0,45.37954695453192,13.665232842191111,40.95522020327697,14416,12950,14416,17419,15588,17601,14440,13089,14440,7,0,29,4,0,196,0,9,51,0,23,0,6,348,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.64788284102407,-26.97196132145284]}"
37_0000000000000000159a_0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,18,1,26.979776,50.526997,59.902935,53.638622,32.435028,4.081337,0,0,1,0,0,15,1,1995,30,104,20,58.14,0,11.92,2.98,167,91,42,2.79,-13,-20,75.82,ctb0622-Tunápolis-4,12,399,5616,0,0,0,30,1,0,0,1,0,0,0,1,0,42.256668986429,15.495617552983026,42.24771346058798,14055,13034,14186,16228,15459,16717,14083,13162,14214,0,0,28,-7,0,186,0,6,52,0,43,0,15,372,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.638720025126055,-26.97977666442468]}"
37_0000000000000000159b_0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,15,1,26.99972,50.54197,59.909374,53.634308,32.421165,4.0619764,0,0,0,0,0,6,2,1995,30,111,20,74.1,0,19.6,8.2,170,80,44,4.6,-34,-23,106.4,ctb0622-Tunápolis-5,-14,312,5904,0,0,0,0,1,0,0,1,0,0,0,1,0,39.291192990993835,17.86180965338059,42.846997355625575,12457,12457,14326,16547,15384,16768,12625,12625,14333,30,0,26,-2,0,176,0,12,52,0,34,0,15,367,2,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.63440811176228,-26.999719263732135]}"
37_0000000000000000159c_0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,18,1,26.987862,50.535328,59.90937,53.641315,32.43323,4.07575,0,0,0,0,0,13,2,1995,30,105,20,58.14,0,11.92,2.98,174,82,40,2.79,-17,-26,75.82,ctb0622-Tunápolis-6,-14,414,8897,0,0,0,30,1,0,0,1,0,0,0,1,0,27.981909649984566,19.385688876268436,52.632401473746995,12604,10863,14294,15262,12080,16946,12756,10964,14314,0,0,28,-12,0,181,0,11,53,0,57,0,19,321,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.64141497097842,-26.987861501981758]}"
37_0000000000000000159d_0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,0,0,8,1,27.215855,49.726696,58.32628,51.667267,30.618032,2.8746448,0,0,0,0,0,3,0,1995,30,97,32,108.3,0,25.45,2.98,205,108,51,5.42,-50,-17,142.14,ctb0623-Lacerdópolis-1,1,892,5979,0,0,0,30,1,0,0,1,0,0,0,0,1,60.8739103325561,6.276585136094974,32.84950453134891,12723,12067,12909,14623,14177,15068,12857,12214,13034,0,0,28,-1,0,196,0,5,50,0,10,0,3,302,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.66736713412577,-27.21585392109129]}"
37_0000000000000000159e_0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,11,1,27.214506,49.70496,58.2908,51.626842,30.583923,2.8552272,0,0,0,0,0,5,0,1995,30,98,31,108.3,0,25.45,2.98,191,103,44,5.42,46,-2,142.14,ctb0623-Lacerdópolis-2,-1,716,3090,0,0,0,0,1,0,0,1,0,0,0,0,1,55.39975079327335,7.813895669566795,36.786353537159854,13520,13385,13866,16383,15554,16981,13614,13477,13950,7,0,28,10,0,192,0,-4,49,0,32,0,11,363,1,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.626942946340385,-27.214506448165114]}"
37_000000000000000015a0_0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,8,1,27.249811,49.68843,58.229435,51.534676,30.48662,2.7779233,0,0,0,0,0,6,4,1995,30,102,25,58.14,0,11.92,2.98,192,87,50,2.79,-4,-3,75.82,ctb0623-Lacerdópolis-4,2,508,4000,0,0,0,0,1,0,0,1,0,0,0,1,0,45.33442237023746,13.60863979393066,41.056937835831874,12754,12165,13383,15026,14371,16006,12900,12319,13487,2,0,31,-8,0,201,0,-8,50,0,30,0,10,266,1,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.53477579818973,-27.249810238831014]}"
37_000000000000000015a1_0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,1,12,1,27.234718,49.694782,58.25446,51.572674,30.52701,2.810256,0,0,0,0,0,10,2,1995,7,98,34,108.3,0,25.45,2.98,180,103,37,5.42,-42,-18,142.14,ctb0623-Lacerdópolis-5,0,721,3404,0,0,0,4,1,0,0,1,0,0,0,0,1,49.44003469589407,14.004444121219667,36.55552118288626,13576,12789,14248,16553,15963,17298,13680,12937,14286,0,0,28,0,0,175,0,11,51,0,24,0,5,285,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.572774534707975,-27.234718542057802]}"
37_000000000000000015a2_0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,11,1,27.232832,49.702213,58.26881,51.59046,30.54328,2.8209338,0,0,0,0,0,8,3,1995,30,99,36,108.3,0,25.45,2.98,178,86,43,5.42,45,-20,142.14,ctb0623-Lacerdópolis-6,3,618,6384,0,0,0,0,1,0,0,1,0,0,0,1,0,42.25834255552164,15.600829222400897,42.14082822207747,12944,12125,13792,15649,14524,17134,13078,12285,13888,2,0,28,12,0,177,0,-18,50,0,36,0,14,305,1,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.59056117733354,-27.232832079961153]}"
37_000000000000000015a3_0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,11,1,27.221514,49.688904,58.25702,51.583454,30.54301,2.8271098,0,0,1,0,0,10,2,1995,30,98,34,108.3,0,25.45,2.98,183,96,55,5.42,3,-22,142.14,ctb0623-Lacerdópolis-7,9,673,5130,0,0,0,30,1,0,0,1,0,0,0,0,1,39.64198763965253,16.177435214391817,44.18057714595565,11181,10650,13410,13035,11444,15949,11305,10728,13451,0,0,27,-16,0,191,0,6,51,0,55,0,19,281,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.58355431811741,-27.221513307381247]}"
