system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,OGC_0,OGC_0_53,OGC_1_03,OGC_1_57,OGC_2_10,OGC_2_60,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,bdod,black_soil_prob,cagb,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_with_dry_winter_1,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v002,mapbiomas_sand_v002,mapbiomas_silt_v002,nitrogen,northness,oxides,pcurv,phh2o,roughness,slope,soc,spi,.geo
00000000000000001076_0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,2,1,14.52778,32.475594,41.16419,39.232296,26.37353,7.4659686,0,0,1,0,0,3,5,1965,114,5,141.1,33.16,2.98,185,72,29,3.41,-28,-27,180.64,ctb0064-9363,-14,131,3080,0,1,0,0,0,0,0,1,0,0,29.366938147099365,56.13163837197688,14.501423480923764,20,0,126,7,53,33,14,243,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.232347982172875,-14.527779353601936]}"
000000000000000018f9_0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,3.8167171,22.94281,35.18203,38.61681,31.296143,16.372139,0,0,8,0,0,6,10,1965,135,4,3.35,7.22,0.04,177,135,61,0.25,-6,16,10.87,ctb0661-P31,2,24,2620,0,1,0,0,1,0,0,0,0,0,17.602484521155237,67.6740029570269,14.723512521817872,13,0,198,-1,55,5,2,165,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.61682234949418,-3.8167170634028196]}"
00000000000000001903_0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3.8334258,22.974066,35.219067,38.649956,31.316168,16.37463,0,0,3,0,1,3,2,1965,129,4,9.59,5.85,1.25,162,147,41,1.6,8,-2,18.28,ctb0661-P41,4,48,2839,0,1,0,0,1,0,0,0,0,0,15.09035886554301,73.89471513828812,11.014925996168861,13,-1,155,-3,52,11,4,172,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.64997018347819,-3.833425727687443]}"
00000000000000001907_0,0,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,4.1500816,23.331541,35.52384,38.816772,31.298561,16.186985,0,0,1,0,0,3,1,1965,123,10,76.38,28.26,11.46,159,169,40,11.21,-52,-30,127.3,ctb0661-P45,-12,474,3185,0,1,0,0,1,0,0,0,0,0,23.925247213475078,57.001785791033264,19.07296699549165,15,-16,159,14,54,63,21,204,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.816787331739185,-4.150081865339574]}"
00000000000000001908_0,0,1,1,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,4.1667905,23.371302,35.57526,38.866627,31.33297,16.197983,0,0,0,0,0,2,1,1965,122,7,76.38,28.26,11.46,145,174,37,11.21,17,-11,127.3,ctb0661-P46,-14,383,5650,0,1,0,0,1,0,0,0,0,0,30.29303240030028,51.031744672945635,18.67522292675409,14,-16,154,-11,53,64,23,194,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.86664383000782,-4.166790529624196]}"
00000000000000000f10_0,0,1,0,0,0,1,0,33,0,0,0,0,0,0,0,0,2,1,7.348983,24.108418,33.810047,34.933884,26.32803,11.457023,0,0,8,0,0,2,3,1966,127,11,43.49,15.42,4.26,109,119,49,5.33,-13,-21,68.5,ctb0064-7584,0,92,2061,0,1,1,0,0,0,0,0,0,0,14.235002540454866,77.10687367771594,8.65812378182919,14,6,170,2,52,18,6,163,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-34.933909347660965,-7.34898259208919]}"
00000000000000000f2c_0,0,1,0,0,0,1,0,17,0,0,0,0,0,0,0,2,2,1,6.8525734,23.72339,33.628803,35.016888,26.652168,11.926557,0,0,8,0,0,2,7,1966,134,9,43.49,15.42,4.26,115,71,29,5.33,49,12,68.5,ctb0064-7668,-1,50,2271,0,1,0,0,1,0,0,0,0,0,18.42077276655306,69.03440245996461,12.544824773482313,12,3,123,0,54,14,4,155,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.01691367991361,-6.852573566084741]}"
00000000000000000f50_0,0,1,0,0,0,0,0,24,0,0,0,0,1,0,0,0,8,1,13.040709,31.396036,40.746113,39.62603,27.469418,8.946382,0,0,0,0,0,7,4,1966,130,10,141.1,33.16,2.98,190,73,44,3.41,0,-21,180.64,ctb0064-7812,8,374,6964,0,1,0,0,0,1,0,0,0,0,22.896769197816,60.21767079456536,16.88556000761864,19,-7,158,0,59,31,11,263,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.62607957120246,-13.040708232270479]}"
00000000000000000f5d_0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,1,2,1,7.0662827,23.899244,33.723904,35.000988,26.529696,11.734513,0,0,7,0,0,1,6,1966,132,11,63.07,14.82,2.98,128,75,59,3.03,-17,4,83.9,ctb0064-7845,0,62,5050,0,1,0,0,1,0,0,0,0,0,18.71840127723998,68.37144382783549,12.910154894924519,11,-1,157,0,53,5,1,156,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.00101349938469,-7.066282772176777]}"
00000000000000000f7d_0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,4,1,12.51708,30.371212,39.50879,38.4982,26.765196,8.822983,0,0,6,0,0,3,6,1966,135,9,127.1,29.9,14.0,152,81,54,2.9,-10,-13,173.8,ctb0064-7971,-3,48,3428,0,1,0,0,0,0,0,1,0,0,32.35567250033483,42.654091103512094,24.990236396153076,16,1,166,2,54,10,3,201,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.498244731990404,-12.51708025315721]}"
00000000000000000f7f_0,0,1,0,0,0,0,0,14,0,0,0,0,1,0,0,0,2,1,12.651558,30.55624,39.69439,38.634293,26.813883,8.776509,0,0,6,0,0,3,11,1966,75,12,85.73,20.15,2.98,207,60,70,4.11,16,39,112.96,ctb0064-7977,-4,11,5860,0,1,0,0,0,0,0,1,0,0,23.013276465455967,62.193054135847426,14.79366939869661,19,0,162,-5,51,10,4,362,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.63433949753451,-12.651558051189902]}"
00000000000000000f9d_0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,1,12.099633,29.939465,39.173817,38.355907,26.855217,9.109866,0,0,2,1,0,5,2,1966,136,7,3.48,8.26,0.01,135,52,44,0.82,-43,-11,12.57,ctb0064-8118,1,190,2608,0,1,0,0,0,0,0,1,0,0,21.99804403883918,65.29879019008251,12.703165771078293,13,0,164,2,53,8,2,207,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.35595159098587,-12.099633140626867]}"
00000000000000000fb2_0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,9,1,11.962729,29.717915,38.92876,38.15217,26.749542,9.123995,0,0,3,0,0,6,3,1966,130,15,63.07,14.82,2.98,139,97,67,3.03,-2,-7,83.9,ctb0064-8201,0,163,3390,0,1,0,0,0,0,0,1,0,0,23.272438975326757,62.83319751164748,13.894363513025768,14,5,181,4,54,15,6,222,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.15221368454756,-11.962729891327054]}"
00000000000000000fde_0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,6,1,12.674465,30.76143,40.019665,38.99865,27.115837,8.942263,0,0,4,0,0,4,5,1966,133,11,96.5,22.68,2.98,147,103,46,3.63,21,-17,125.79,ctb0064-8490,-6,171,4361,0,1,0,0,0,0,0,1,0,0,23.556818951692186,63.44058342841801,13.002597619889803,16,5,166,-5,55,22,8,231,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.998696176773386,-12.674465090934948]}"
00000000000000001010_0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,3,1,10.360584,27.558716,36.794018,36.61956,26.245924,9.7228775,0,0,6,0,0,2,9,1966,137,10,63.07,14.82,2.98,128,121,51,3.03,-5,-7,83.9,ctb0064-8873,0,68,951,0,1,0,0,1,0,0,0,0,0,14.629022174005545,69.14438757870114,16.226590247293316,12,0,174,6,55,9,1,158,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.61959797831125,-10.360584582099886]}"
00000000000000001015_0,0,1,0,0,0,0,0,15,0,1,0,0,0,0,0,0,12,1,11.204641,28.813663,38.117207,37.65765,26.70979,9.524786,0,0,2,0,0,1,2,1966,131,8,63.07,14.82,2.98,128,108,44,3.03,10,-9,83.9,ctb0064-8908,9,127,1923,0,1,0,0,1,0,0,0,0,0,24.019190129456465,61.57670714515881,14.404102725384735,14,4,159,2,55,27,10,196,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.65769112063977,-11.204641623058588]}"
00000000000000001017_0,0,1,1,0,0,1,0,18,0,0,0,0,0,0,0,0,3,0,7.969629,29.08452,41.6368,43.659843,33.522873,15.364636,0,0,17,0,0,9,2,1966,142,5,13.9839,28.5271,1.95775,135,72,75,3.55845,-57,-20,46.1629,ctb0064-8910,0,316,2186,0,1,0,0,0,1,0,0,0,0,8.992315025299298,85.05213723283728,5.955547741863415,9,-6,198,4,55,17,6,108,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.65987452301276,-7.969628621887367]}"
00000000000000001018_0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,1,3,1,11.249647,28.72043,37.916965,37.398396,26.46373,9.354078,0,0,8,0,0,2,15,1966,132,6,12.54,25.59,0.13,135,75,46,1.52,14,23,39.79,ctb0064-8912,0,22,3433,0,1,0,0,1,0,0,0,0,0,30.529197590495087,49.664146139033846,19.80665627047107,16,1,149,-2,53,10,2,245,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.398437329642874,-11.249647218792976]}"
00000000000000001019_0,0,1,0,0,0,1,0,15,0,0,0,0,0,0,0,0,3,1,10.962366,28.382477,37.617397,37.22026,26.45664,9.510676,0,0,7,0,0,1,10,1966,130,6,12.54,25.59,0.13,108,90,66,1.52,8,-19,39.79,ctb0064-8914,1,52,2056,0,1,1,0,0,0,0,0,0,0,32.7139373590698,45.28967721927741,21.996385421652782,12,7,192,1,53,18,8,142,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.22030140880197,-10.962365990931552]}"
