system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,evi_mean,formacaoCampestre,formacaoFlorestal,formacaoSavanica,lavouras,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mapbiomas_v001_1984,mosaicoDeUsos,natural,ndvi_mean,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,savi_mean,silvicultura,slope,soc,spi,year,.geo
14_0000000000000000247d_0,1,1,0,0,0,0,0,43,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,2,4,1999,0,119,4,139.12,0,43.1272,13.07728,147,3,25,5.58256,-9,9,200.90704,ctb0829-E13,-2,100,7420,-2,0,34,0,0,0,1,1,0,0,0,0,0,0,29.401411876091743,52.100311752867576,18.49827637104068,73,0,34,-2,14,-1,0,114,0,0,38,0,6,0,0,2,195,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.83324187839274,-7.949955517165147]}"
14_000000000000000013b2_0,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,4,0,1999,34,121,10,75.1,0,17.65,2.98,110,66,46,3.76,42,-13,99.48,ctb0605-EX-08,-1,877,3364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.32660167852683,38.8954116635475,21.77798665792568,42,0,0,-1,16,16,0,175,34,-11,52,0,50,0,0,17,177,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-44.8213961853793,-20.5275373047078]}"
14_00000000000000001304_0,0,1,0,0,1,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,24,1,0,3,1,1999,34,133,5,12.4577,0,25.4138,1.74408,100,45,59,3.17009,14,-9,41.5234,ctb0583-P-01,4,403,1717,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.095751467340519,91.37682638740029,3.527422145259207,24,0,0,0,11,0,0,205,34,1,52,0,12,0,0,5,137,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.7368160541519,-18.228209503475476]}"
14_00000000000000001305_0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,6,4,1999,9,133,5,12.4577,0,25.4138,1.74408,103,32,59,3.17009,59,5,41.5234,ctb0583-P-02,-1,384,1756,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13.820498769123576,76.58574850459851,9.593752726277906,25,0,0,0,11,4,0,198,9,-1,53,0,12,0,0,4,126,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.74085847293044,-18.239797770640614]}"
14_00000000000000001306_0,0,1,0,0,1,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,19,1,0,3,1,1999,34,132,5,12.4577,0,25.4138,1.74408,100,33,50,3.17009,-41,-14,41.5234,ctb0583-P-03,0,398,1381,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6.177488221200346,89.00498593405473,4.817525844744924,26,0,0,0,11,-2,0,191,34,2,52,0,8,0,0,2,129,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.75109926716941,-18.238450297714436]}"
14_0000000000000000132c_0,0,0,0,0,1,0,0,48,0,0,0,0,0,0,0,0,1,0,0,0,23,1,0,4,3,1999,4,136,4,12.4577,0,25.4138,1.74408,75,49,57,3.17009,-10,-15,41.5234,ctb0588-P-01,-3,550,2230,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.270401034155309,91.97725335009397,2.7523456157507193,22,0,0,-2,12,0,0,203,4,0,53,0,9,0,0,3,120,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.01160612528221,-19.498876472862534]}"
14_0000000000000000132e_0,0,1,0,0,1,0,0,27,0,0,0,0,0,0,0,0,3,0,0,0,9,1,0,6,1,1999,34,133,7,12.4577,0,25.4138,1.74408,77,34,68,3.17009,-15,-16,41.5234,ctb0588-P-03,-2,461,2569,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10.510971309155392,81.52036791316239,7.968660777682205,29,0,0,0,13,-8,0,206,34,1,54,0,19,0,0,8,153,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.026792227865684,-19.503457880811546]}"
14_000000000000000013df_0,0,1,0,0,0,0,0,32,0,1,0,0,0,0,0,0,2,1,0,0,4,0,0,4,1,1999,34,119,14,75.1,0,17.65,2.98,105,65,45,3.76,-10,-20,99.48,ctb0605-EX-58,18,1058,7223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50.184735400955326,32.22537414503452,17.589890454010153,45,0,0,0,17,7,0,194,34,1,52,0,54,0,0,20,196,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-44.913832828115204,-20.59006004848252]}"
14_000000000000000013f4_0,0,1,0,0,1,0,0,45,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,9,2,1999,0,119,11,7.4,0,17.58,0.03,82,68,73,1.78,-14,-4,26.79,ctb0606-Perfil-01,1,1525,3458,0,34,0,0,0,1,0,0,0,0,0,0,0,0,55.24499912104371,26.137811325199344,18.617189553756933,153,0,34,-2,17,1,0,196,0,0,51,0,4,-1,0,1,698,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.527121821147304,-14.020051555017575]}"
14_000000000000000013f5_0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,5,0,0,0,4,1,0,10,1,1999,34,130,5,9.89693,0,20.1897,1.38557,95,63,62,2.51845,-27,-20,33.7386,ctb0606-Perfil-02,1,820,2519,0,0,0,0,0,0,1,0,0,0,1,0,0,0,43.042216483245504,27.135216938715455,29.82256657803904,51,0,0,-1,13,-10,0,191,6,-4,53,0,29,0,0,10,191,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.26059167634904,-13.873715995234507]}"
14_000000000000000013f7_0,0,0,0,0,1,1,0,26,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,5,3,1999,3,133,25,12.0466,0,24.575,1.68652,106,39,58,3.06548,-19,-13,40.2735,ctb0606-Perfil-04,2,480,6176,-3,0,0,0,0,0,1,0,0,0,1,0,0,0,33.127855307695775,31.76683574767369,35.105308944630536,65,0,0,-10,14,0,0,199,1,0,59,0,6,-4,0,2,158,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.08110828258196,-14.281461302696359]}"
14_000000000000000013f8_0,0,0,0,0,1,1,0,22,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,3,5,1999,34,135,7,12.0466,0,24.575,1.68652,110,56,65,3.06548,-12,2,40.2735,ctb0606-Perfil-05,0,449,3687,0,0,0,0,0,0,1,0,0,0,1,0,0,0,34.01527535322286,32.824321864208585,33.160402782568546,54,3,0,-5,14,0,0,215,0,0,59,0,2,-3,0,0,153,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.05227236196173,-14.369586032068481]}"
14_000000000000000013f9_0,0,1,0,0,1,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,9,1,0,1,17,1999,34,134,5,12.0466,0,24.575,1.68652,107,34,73,3.06548,67,34,40.2735,ctb0606-Perfil-06,0,447,1820,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,32.51966073592043,32.65836839574032,34.82197086833925,56,34,0,-4,14,0,0,200,0,0,60,0,0,0,0,0,152,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.00187687452262,-14.60000390244514]}"
14_00000000000000001501_0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,2,1,1,0,0,8,0,0,10,19,1999,34,101,8,141.1,0,33.16,2.98,250,103,73,3.41,-39,-3,180.64,ctb0613-Camboriu-15,0,9,4511,1,0,0,0,34,1,0,0,1,0,0,0,1,0,21.462174949173633,58.60441258976584,19.933412461060524,124,0,0,5,32,0,0,162,0,0,50,0,1,0,0,0,452,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.66708391669498,-27.03664002190944]}"
14_00000000000000001502_0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,1,2,1,0,0,8,0,0,11,17,1999,0,102,9,141.1,0,33.16,2.98,244,101,71,3.41,41,-5,180.64,ctb0613-Camboriú-01,2,11,6956,-1,0,0,0,0,1,0,0,1,0,0,0,1,0,22.64164009825409,49.06310150241408,28.29525839933183,95,0,0,-5,32,4,0,169,0,-5,50,0,16,0,0,5,438,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.66115503581979,-27.036909516494674]}"
14_00000000000000001503_0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,2,2,1,0,0,6,0,0,2,11,1999,34,105,7,141.1,0,33.16,2.98,240,122,82,3.41,76,0,180.64,ctb0613-Camboriú-02,0,9,5262,0,0,0,0,13,1,0,0,1,0,0,0,1,0,37.635313516643365,32.8873811833046,29.47730530005203,120,0,0,0,31,0,0,175,0,0,50,0,2,0,0,0,440,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.686487526831954,-27.05469615912024]}"
14_00000000000000001505_0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,4,2,1,0,0,8,0,0,6,14,1999,34,100,9,141.1,0,33.16,2.98,266,100,55,3.41,-13,36,180.64,ctb0613-Camboriú-05,0,3,7263,-2,0,0,0,0,1,0,0,1,0,0,0,1,0,47.13910696485469,11.727392272638378,41.13350076250693,225,3,0,-4,33,-1,0,161,0,-2,51,0,4,-3,0,1,517,1,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.660077057478844,-27.018583884698636]}"
14_00000000000000001506_0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,2,2,1,0,0,2,0,0,4,7,1999,34,108,8,141.1,0,33.16,2.98,249,125,61,3.41,45,20,180.64,ctb0613-Camboriú-06,0,11,3390,0,0,0,0,1,1,0,0,1,0,0,0,1,0,42.9987751345909,17.08338655053635,39.917838314872746,127,0,0,0,33,1,0,190,0,-1,50,0,6,0,0,1,518,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.71343698535554,-27.061972512921614]}"
14_00000000000000001509_0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,4,7,1999,34,103,7,141.1,0,33.16,2.98,209,120,42,3.41,2,-25,180.64,ctb0613-Camboriú-09,-1,158,3910,0,0,0,0,1,1,0,0,1,0,0,0,1,0,30.349279029919877,41.775417860143726,27.8753031099364,59,0,0,0,30,11,0,176,0,-5,50,0,39,0,0,12,359,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.745237346413376,-27.119644354162084]}"
14_0000000000000000150e_0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,4,7,1999,34,106,8,141.1,0,33.16,2.98,242,111,43,3.41,-6,-24,180.64,ctb0613-Camboriú-16,-13,21,4706,0,0,0,0,7,1,0,0,1,0,0,0,1,0,35.210472940189334,42.980275145706706,21.80925191410397,89,0,0,-2,31,7,0,161,0,-8,51,0,40,0,0,15,499,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.71047254491795,-27.06143352375114]}"
14_0000000000000000150f_0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,1,5,1,0,0,3,0,0,5,6,1999,34,104,6,141.1,0,33.16,2.98,211,130,45,3.41,-13,8,180.64,ctb0613-Camboriú-17,0,27,3713,0,0,0,0,3,1,0,0,1,0,0,0,1,0,32.44729303390318,22.848753962853518,44.70395300324329,93,0,0,0,31,0,0,166,0,0,49,0,1,0,0,0,393,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.7409254330496,-27.08541854183713]}"
14_00000000000000001511_0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,2,3,1,0,0,4,0,0,9,1,1999,34,102,6,141.1,0,33.16,2.98,218,87,43,3.41,22,17,180.64,ctb0613-Camboriú-19,-1,33,4397,-1,0,0,0,0,1,0,0,1,0,0,0,1,0,29.690413476240757,44.7256169725997,25.583969551159534,61,5,0,-1,32,3,0,147,0,1,50,0,14,-1,0,4,354,1,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.685140053905776,-27.080567639302885]}"
14_000000000000000017a1_0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,8,0,1,0,2,0,0,4,34,1999,34,121,5,1.04,0,10.15,0.0,201,43,56,1.59,17,30,12.77,ctb0643-Perfil-01,0,28,2996,0,0,0,0,12,1,0,0,1,0,0,0,1,0,17.176275033121335,53.71399276319778,29.10973220368088,36,0,0,0,20,0,0,173,0,0,51,0,2,0,0,0,235,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.86948807305266,-30.905773782140628]}"
14_000000000000000017a2_0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,9,0,1,0,4,0,0,2,44,1999,34,123,6,1.04,0,10.15,0.0,203,35,55,1.59,-55,-2,12.77,ctb0643-Perfil-02,1,25,3770,-1,0,0,0,12,1,0,0,1,0,0,0,1,0,19.369065577738507,53.20978340635657,27.421151015904922,41,0,0,-1,20,-1,0,168,0,-1,54,0,5,-1,0,1,280,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.273999445491675,-31.581935696497396]}"
14_000000000000000017a3_0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,4,0,1,0,2,0,0,6,7,1999,5,117,8,78.82,0,18.92,8.48,170,83,52,3.07,4,-21,109.29,ctb0643-Perfil-03,-3,131,6564,0,0,0,0,5,1,0,0,1,0,0,0,1,0,20.348345253560137,59.09557104518669,20.55608370125318,35,0,0,-2,18,6,0,187,0,1,52,0,23,0,0,7,261,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.541068579460415,-31.567113494309424]}"
14_000000000000000017a4_0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,6,0,1,0,2,0,0,21,2,1999,0,120,32,37.74,0,10.58,5.12,160,103,45,2.07,-42,-2,55.41,ctb0643-Perfil-04,-2,428,4933,0,34,0,0,0,1,0,0,1,0,0,0,1,0,21.204377816655224,57.320234862594866,21.47538732074992,46,0,34,0,20,-2,0,177,0,0,52,0,11,0,0,3,265,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.36329655901501,-31.577623783133618]}"
14_000000000000000017a5_0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,5,18,1999,0,141,56,0.73,0,0.77,0.0,233,66,47,3.63,31,22,5.13,ctb0643-Perfil-05,0,135,8164,0,34,0,0,0,1,0,0,1,0,0,0,1,0,40.101843188222446,17.901617064636525,41.99653974714103,62,0,34,0,20,-2,0,170,0,-2,58,0,8,0,0,2,224,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.15695811253461,-31.761419090264475]}"
14_000000000000000017a6_0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,30,0,1,0,2,0,0,6,38,1999,0,139,18,0.73,0,0.77,0.0,229,53,52,3.63,-6,-6,5.13,ctb0643-Perfil-06,0,155,3931,0,34,0,0,0,1,0,0,1,0,0,0,1,0,23.21717412846221,27.81937157583803,48.963454295699755,54,0,34,0,19,1,0,182,0,0,57,0,3,0,0,1,219,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.13647652405668,-31.484378656642015]}"
14_000000000000000017a7_0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,5,12,1999,0,129,19,37.74,0,10.58,5.12,194,62,59,2.07,6,8,55.41,ctb0643-Perfil-07,0,250,5603,0,5,0,0,0,1,0,0,1,0,0,0,1,0,20.253005501464322,52.96506805242868,26.781926446107008,42,0,5,0,17,-2,0,180,0,0,54,0,10,0,0,3,211,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.05374168638927,-31.29707991990309]}"
14_000000000000000017a8_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,1,0,1,0,0,2,42,1999,0,139,14,1.03,0,4.74,0.0,218,43,49,3.63,15,-6,9.4,ctb0643-Perfil-08,0,160,3814,0,34,0,0,0,1,0,0,1,0,0,0,1,0,37.52442656959836,21.20801652784976,41.26755690255188,57,0,34,0,18,1,0,174,0,0,57,0,4,0,0,1,244,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.140518942835214,-31.455003746851304]}"
14_000000000000000017a9_0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,14,3,1999,0,119,9,120.58,0,28.94,13.26,157,117,46,4.38,0,-25,167.16,ctb0643-Perfil-09,10,174,6672,0,34,0,0,0,1,0,0,1,0,0,0,1,0,18.455694990237916,56.17614046011903,25.36816454964306,42,0,34,0,19,-2,0,172,0,-2,53,0,29,0,0,11,241,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.631982660495154,-30.92463840310714]}"
14_000000000000000017ab_0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,16,0,1,0,2,0,0,3,22,1999,3,127,11,37.74,0,10.58,5.12,174,80,53,2.07,-8,-4,55.41,ctb0643-Perfil-11,1,85,3581,0,0,0,0,0,1,0,0,1,0,0,0,1,0,18.995629630592546,44.37393566969575,36.6304346997117,42,3,0,0,20,-2,0,185,0,0,53,0,6,0,0,2,229,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.68453410461615,-30.020753564226077]}"
14_000000000000000017ac_0,0,0,0,0,0,0,1,51,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,6,3,1999,34,126,21,1.03,0,4.74,0.0,203,50,57,3.63,-48,-15,9.4,ctb0643-Perfil-12,0,417,2970,0,0,0,0,34,1,0,0,1,0,0,0,1,0,51.73949852101117,24.00902916474516,24.251472314243664,52,0,0,0,21,-4,0,216,0,0,50,0,11,0,0,4,210,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.64303193848983,-28.969994176391474]}"
14_000000000000000017ad_0,0,0,0,0,0,0,0,43,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,7,2,1999,0,114,21,108.3,0,25.45,2.98,197,62,52,5.42,-16,-19,142.14,ctb0643-Perfil-13,0,419,5971,-4,0,0,0,0,1,0,0,1,0,0,0,1,0,52.978542240910286,18.527008320065026,28.494449439024695,48,0,0,-8,23,5,0,202,0,5,50,0,17,-4,0,5,263,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.08598663080731,-28.639324320307075]}"
14_000000000000000017ae_0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,1,1999,7,103,20,0.72,0,4.64,0.78,257,44,59,2.85,-22,-8,8.99,ctb0643-Perfil-14,-3,893,9858,1,0,0,0,7,1,0,0,1,0,0,0,0,1,64.57583198856912,7.894380069401459,27.529787942029415,70,0,0,2,27,0,0,186,0,0,49,0,10,1,0,3,310,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.09145720547674,-28.370907713412166]}"
14_000000000000000017af_0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,5,2,1999,34,101,16,0.72,0,4.64,0.78,243,69,50,2.85,-32,-8,8.99,ctb0643-Perfil-15,0,970,3178,-1,0,0,0,9,1,0,0,1,0,0,0,0,1,63.005184655664436,7.57546814410903,29.419347200226536,87,0,0,-3,32,0,0,189,0,2,49,0,4,-1,0,0,354,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.87963446148136,-28.51050590856434]}"
14_000000000000000017b0_0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,19,1,0,0,1,0,0,7,1,1999,0,100,22,49.26,0,10.1,2.98,171,90,37,2.36,-31,-17,64.69,ctb0643-Perfil-16,8,935,10965,-1,3,0,0,0,1,0,0,1,0,0,0,0,1,53.55576324073365,13.47338993731538,32.97084682195098,53,0,3,-1,28,-3,0,177,0,10,50,0,27,-1,0,9,325,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.77803500284744,-28.246401215033202]}"
14_000000000000000017b1_0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,5,1,1999,0,97,24,0.72,0,4.64,0.78,177,84,50,2.85,-32,-22,8.99,ctb0643-Perfil-17,4,1000,7599,0,34,0,0,0,1,0,0,1,0,0,0,0,1,54.57689470797542,12.50143525318371,32.92167003884087,61,0,34,-4,25,-4,0,182,0,7,49,0,23,0,0,6,376,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.37999150045408,-27.824911683724316]}"
14_000000000000000017b2_0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,5,1,0,0,2,0,0,5,1,1999,34,96,33,78.82,0,18.52,2.98,208,105,54,3.78,0,-22,104.1,ctb0643-Perfil-18,-8,1074,6832,0,0,0,0,0,1,0,0,1,0,0,0,0,1,56.96311999231759,11.751514082918197,31.285365924764204,60,0,0,0,27,17,0,186,3,-7,50,0,54,0,0,19,339,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.45410251139394,-26.915906447723778]}"
14_000000000000000017b3_0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,7,1,1999,1,99,34,108.3,0,25.45,2.98,198,69,37,5.42,-2,-4,142.14,ctb0643-Perfil-19,0,812,6750,0,0,0,0,0,1,0,0,1,0,0,0,0,1,63.51617136732699,6.798131149806269,29.685697482866736,73,1,0,1,32,2,0,153,0,0,49,0,7,0,0,2,380,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.090823810496005,-26.16994543579093]}"
14_000000000000000017b4_0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,3,1,0,0,2,0,0,5,1,1999,34,101,59,108.3,0,25.45,2.98,183,130,47,5.42,-6,-18,142.14,ctb0643-Perfil-20,-8,865,7894,-1,0,0,0,4,1,0,0,1,0,0,0,0,1,52.98601394768959,14.032946899223841,32.98103915308657,128,0,0,-7,35,1,0,158,0,2,49,0,21,0,0,9,646,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.136637889986105,-27.5241557266011]}"
14_00000000000000001c92_0,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,1,0,0,0,10,0,0,2,5,1999,1,118,5,139.27124,0,43.17,13.09,173,31,32,5.59,57,49,201.12123,ctb0702-P-3,0,69,8762,0,0,0,0,0,0,1,1,0,0,0,0,0,0,23.769499345809812,60.913042289307484,15.317458364882702,49,0,0,0,17,3,0,141,1,0,40,0,10,0,0,3,173,37,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.29964259962574,-7.859405336525899]}"
14_00000000000000001c9c_0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,11,1999,1,120,5,27.73,0,2.773,2.24613,120,9,53,1.60126,55,-7,34.35039,ctb0702-P-4,1,70,6392,0,0,0,0,0,0,1,1,0,0,0,0,0,0,29.351538053123676,28.76986837942455,41.87859356745178,44,0,0,0,14,2,0,212,1,0,40,0,8,0,0,3,144,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.773872386676146,-7.484538368462822]}"
14_00000000000000001c9d_0,1,0,0,0,0,0,0,9,0,0,0,0,1,0,0,2,0,0,0,0,6,0,0,2,21,1999,0,116,14,90.51219,7,28.06,8.51,135,39,65,3.63,0,-8,130.71219,ctb0702-P-40,-7,38,3911,1,0,0,0,0,0,1,1,0,0,0,0,0,0,35.357185600923586,22.57460747077171,42.0682069283047,49,0,7,3,18,1,0,158,0,-4,43,0,16,3,0,7,305,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.30368501840428,-5.82822464760325]}"
14_00000000000000001c9e_0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,13,1999,0,118,4,0.0,0,0.0,0.0,107,18,65,0.0,-10,12,0.0,ctb0702-P-41,0,37,4846,0,0,0,0,0,0,1,1,0,0,0,0,0,0,33.291286624474544,6.75831729950436,59.95039607602109,50,0,34,0,14,0,13,157,0,-2,41,0,4,0,0,0,192,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.6018404354854,-6.804064540742285]}"
14_00000000000000001ca3_0,1,1,0,0,0,0,0,8,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,1,10,1999,0,112,9,90.51219,0,28.06,8.51,129,40,28,3.63,-38,-11,130.71219,ctb0702-P-46,-2,37,8342,0,0,34,0,0,0,1,0,0,0,0,1,0,0,34.491172228652076,16.502617563520676,49.00621020782724,48,0,34,0,15,0,0,127,0,1,40,0,8,-1,0,2,287,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.05009061369734,-5.633110567892489]}"
14_00000000000000001ca7_0,1,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,2,7,1999,14,126,16,128.2769,0,39.77,12.06,146,24,60,5.15,20,30,185.25691,ctb0702-P-5,0,66,3383,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20.850919183685164,41.95291340025093,37.1961674160639,57,0,0,0,18,0,0,212,14,0,40,0,4,0,0,0,198,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.7295808688872,-7.597456599676647]}"
14_00000000000000001ca9_0,1,1,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,2,8,1999,0,120,6,90.51219,0,28.06,8.51,108,36,206,3.63,-8,24,130.71219,ctb0702-P-55,6,32,10220,0,0,0,0,0,0,1,1,0,0,0,0,0,0,23.62073190487095,23.72578560276615,52.65348249236291,0,0,0,0,14,-3,0,203,0,-9,41,0,21,0,0,7,266,6,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.245299099218364,-6.234083492968448]}"
14_0000000000000000242c_0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,2,3,1,0,0,8,0,0,3,17,1999,12,124,4,141.1,0,33.16,2.98,215,29,40,3.41,20,-11,180.64,ctb0820-E-14,0,61,3641,-2,0,0,0,0,0,1,0,0,0,0,1,0,0,21.58054766136776,70.55905583660304,7.8603965020291975,67,0,0,-7,27,1,0,148,12,2,53,0,5,-2,0,1,317,0,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.12481964266377,-16.40103621557637]}"
